session_id,split,preset,scenario,window_end_drop_number,future_start_drop_number,future_end_drop_number,label,ratio_t_minus_19,ratio_t_minus_18,ratio_t_minus_17,ratio_t_minus_16,ratio_t_minus_15,ratio_t_minus_14,ratio_t_minus_13,ratio_t_minus_12,ratio_t_minus_11,ratio_t_minus_10,ratio_t_minus_9,ratio_t_minus_8,ratio_t_minus_7,ratio_t_minus_6,ratio_t_minus_5,ratio_t_minus_4,ratio_t_minus_3,ratio_t_minus_2,ratio_t_minus_1,ratio_t_minus_0,error_percent_t_minus_19,error_percent_t_minus_18,error_percent_t_minus_17,error_percent_t_minus_16,error_percent_t_minus_15,error_percent_t_minus_14,error_percent_t_minus_13,error_percent_t_minus_12,error_percent_t_minus_11,error_percent_t_minus_10,error_percent_t_minus_9,error_percent_t_minus_8,error_percent_t_minus_7,error_percent_t_minus_6,error_percent_t_minus_5,error_percent_t_minus_4,error_percent_t_minus_3,error_percent_t_minus_2,error_percent_t_minus_1,error_percent_t_minus_0,delta_ratio_t_minus_19,delta_ratio_t_minus_18,delta_ratio_t_minus_17,delta_ratio_t_minus_16,delta_ratio_t_minus_15,delta_ratio_t_minus_14,delta_ratio_t_minus_13,delta_ratio_t_minus_12,delta_ratio_t_minus_11,delta_ratio_t_minus_10,delta_ratio_t_minus_9,delta_ratio_t_minus_8,delta_ratio_t_minus_7,delta_ratio_t_minus_6,delta_ratio_t_minus_5,delta_ratio_t_minus_4,delta_ratio_t_minus_3,delta_ratio_t_minus_2,delta_ratio_t_minus_1,delta_ratio_t_minus_0
syn_0001,train,slow,stable,61,62,66,1,1.019333,1.02,1.021333,1.021333,1.021333,1.020667,1.02,1.02,1.018,1.018667,1.018,1.018667,1.021333,1.021333,1.020667,1.020667,1.022667,1.022,1.023333,1.020667,1.9333,2.0,2.1333,2.1333,2.1333,2.0667,2.0,2.0,1.8,1.8667,1.8,1.8667,2.1333,2.1333,2.0667,2.0667,2.2667,2.2,2.3333,2.0667,0.0,0.000667,0.001333,0.0,0.0,-0.000667,-0.000667,0.0,-0.002,0.000667,-0.000667,0.000667,0.002667,0.0,-0.000667,0.0,0.002,-0.000667,0.001333,-0.002667
syn_0001,train,slow,stable,62,63,67,1,1.02,1.021333,1.021333,1.021333,1.020667,1.02,1.02,1.018,1.018667,1.018,1.018667,1.021333,1.021333,1.020667,1.020667,1.022667,1.022,1.023333,1.020667,1.017333,2.0,2.1333,2.1333,2.1333,2.0667,2.0,2.0,1.8,1.8667,1.8,1.8667,2.1333,2.1333,2.0667,2.0667,2.2667,2.2,2.3333,2.0667,1.7333,0.0,0.001333,0.0,0.0,-0.000667,-0.000667,0.0,-0.002,0.000667,-0.000667,0.000667,0.002667,0.0,-0.000667,0.0,0.002,-0.000667,0.001333,-0.002667,-0.003333
syn_0001,train,slow,stable,63,64,68,1,1.021333,1.021333,1.021333,1.020667,1.02,1.02,1.018,1.018667,1.018,1.018667,1.021333,1.021333,1.020667,1.020667,1.022667,1.022,1.023333,1.020667,1.017333,1.020667,2.1333,2.1333,2.1333,2.0667,2.0,2.0,1.8,1.8667,1.8,1.8667,2.1333,2.1333,2.0667,2.0667,2.2667,2.2,2.3333,2.0667,1.7333,2.0667,0.0,0.0,0.0,-0.000667,-0.000667,0.0,-0.002,0.000667,-0.000667,0.000667,0.002667,0.0,-0.000667,0.0,0.002,-0.000667,0.001333,-0.002667,-0.003333,0.003333
syn_0001,train,slow,stable,64,65,69,1,1.021333,1.021333,1.020667,1.02,1.02,1.018,1.018667,1.018,1.018667,1.021333,1.021333,1.020667,1.020667,1.022667,1.022,1.023333,1.020667,1.017333,1.020667,1.021333,2.1333,2.1333,2.0667,2.0,2.0,1.8,1.8667,1.8,1.8667,2.1333,2.1333,2.0667,2.0667,2.2667,2.2,2.3333,2.0667,1.7333,2.0667,2.1333,0.0,0.0,-0.000667,-0.000667,0.0,-0.002,0.000667,-0.000667,0.000667,0.002667,0.0,-0.000667,0.0,0.002,-0.000667,0.001333,-0.002667,-0.003333,0.003333,0.000667
syn_0001,train,slow,stable,65,66,70,1,1.021333,1.020667,1.02,1.02,1.018,1.018667,1.018,1.018667,1.021333,1.021333,1.020667,1.020667,1.022667,1.022,1.023333,1.020667,1.017333,1.020667,1.021333,1.021333,2.1333,2.0667,2.0,2.0,1.8,1.8667,1.8,1.8667,2.1333,2.1333,2.0667,2.0667,2.2667,2.2,2.3333,2.0667,1.7333,2.0667,2.1333,2.1333,0.0,-0.000667,-0.000667,0.0,-0.002,0.000667,-0.000667,0.000667,0.002667,0.0,-0.000667,0.0,0.002,-0.000667,0.001333,-0.002667,-0.003333,0.003333,0.000667,0.0
syn_0001,train,slow,stable,66,67,71,1,1.020667,1.02,1.02,1.018,1.018667,1.018,1.018667,1.021333,1.021333,1.020667,1.020667,1.022667,1.022,1.023333,1.020667,1.017333,1.020667,1.021333,1.021333,1.021333,2.0667,2.0,2.0,1.8,1.8667,1.8,1.8667,2.1333,2.1333,2.0667,2.0667,2.2667,2.2,2.3333,2.0667,1.7333,2.0667,2.1333,2.1333,2.1333,0.0,-0.000667,0.0,-0.002,0.000667,-0.000667,0.000667,0.002667,0.0,-0.000667,0.0,0.002,-0.000667,0.001333,-0.002667,-0.003333,0.003333,0.000667,0.0,0.0
syn_0001,train,slow,stable,67,68,72,1,1.02,1.02,1.018,1.018667,1.018,1.018667,1.021333,1.021333,1.020667,1.020667,1.022667,1.022,1.023333,1.020667,1.017333,1.020667,1.021333,1.021333,1.021333,1.020667,2.0,2.0,1.8,1.8667,1.8,1.8667,2.1333,2.1333,2.0667,2.0667,2.2667,2.2,2.3333,2.0667,1.7333,2.0667,2.1333,2.1333,2.1333,2.0667,0.0,0.0,-0.002,0.000667,-0.000667,0.000667,0.002667,0.0,-0.000667,0.0,0.002,-0.000667,0.001333,-0.002667,-0.003333,0.003333,0.000667,0.0,0.0,-0.000667
syn_0001,train,slow,stable,68,69,73,1,1.02,1.018,1.018667,1.018,1.018667,1.021333,1.021333,1.020667,1.020667,1.022667,1.022,1.023333,1.020667,1.017333,1.020667,1.021333,1.021333,1.021333,1.020667,1.022,2.0,1.8,1.8667,1.8,1.8667,2.1333,2.1333,2.0667,2.0667,2.2667,2.2,2.3333,2.0667,1.7333,2.0667,2.1333,2.1333,2.1333,2.0667,2.2,0.0,-0.002,0.000667,-0.000667,0.000667,0.002667,0.0,-0.000667,0.0,0.002,-0.000667,0.001333,-0.002667,-0.003333,0.003333,0.000667,0.0,0.0,-0.000667,0.001333
syn_0001,train,slow,stable,69,70,74,1,1.018,1.018667,1.018,1.018667,1.021333,1.021333,1.020667,1.020667,1.022667,1.022,1.023333,1.020667,1.017333,1.020667,1.021333,1.021333,1.021333,1.020667,1.022,1.023333,1.8,1.8667,1.8,1.8667,2.1333,2.1333,2.0667,2.0667,2.2667,2.2,2.3333,2.0667,1.7333,2.0667,2.1333,2.1333,2.1333,2.0667,2.2,2.3333,0.0,0.000667,-0.000667,0.000667,0.002667,0.0,-0.000667,0.0,0.002,-0.000667,0.001333,-0.002667,-0.003333,0.003333,0.000667,0.0,0.0,-0.000667,0.001333,0.001333
syn_0001,train,slow,stable,70,71,75,1,1.018667,1.018,1.018667,1.021333,1.021333,1.020667,1.020667,1.022667,1.022,1.023333,1.020667,1.017333,1.020667,1.021333,1.021333,1.021333,1.020667,1.022,1.023333,1.024667,1.8667,1.8,1.8667,2.1333,2.1333,2.0667,2.0667,2.2667,2.2,2.3333,2.0667,1.7333,2.0667,2.1333,2.1333,2.1333,2.0667,2.2,2.3333,2.4667,0.0,-0.000667,0.000667,0.002667,0.0,-0.000667,0.0,0.002,-0.000667,0.001333,-0.002667,-0.003333,0.003333,0.000667,0.0,0.0,-0.000667,0.001333,0.001333,0.001333
syn_0001,train,slow,stable,71,72,76,1,1.018,1.018667,1.021333,1.021333,1.020667,1.020667,1.022667,1.022,1.023333,1.020667,1.017333,1.020667,1.021333,1.021333,1.021333,1.020667,1.022,1.023333,1.024667,1.024,1.8,1.8667,2.1333,2.1333,2.0667,2.0667,2.2667,2.2,2.3333,2.0667,1.7333,2.0667,2.1333,2.1333,2.1333,2.0667,2.2,2.3333,2.4667,2.4,0.0,0.000667,0.002667,0.0,-0.000667,0.0,0.002,-0.000667,0.001333,-0.002667,-0.003333,0.003333,0.000667,0.0,0.0,-0.000667,0.001333,0.001333,0.001333,-0.000667
syn_0001,train,slow,stable,72,73,77,1,1.018667,1.021333,1.021333,1.020667,1.020667,1.022667,1.022,1.023333,1.020667,1.017333,1.020667,1.021333,1.021333,1.021333,1.020667,1.022,1.023333,1.024667,1.024,1.02,1.8667,2.1333,2.1333,2.0667,2.0667,2.2667,2.2,2.3333,2.0667,1.7333,2.0667,2.1333,2.1333,2.1333,2.0667,2.2,2.3333,2.4667,2.4,2.0,0.0,0.002667,0.0,-0.000667,0.0,0.002,-0.000667,0.001333,-0.002667,-0.003333,0.003333,0.000667,0.0,0.0,-0.000667,0.001333,0.001333,0.001333,-0.000667,-0.004
syn_0001,train,slow,stable,73,74,78,1,1.021333,1.021333,1.020667,1.020667,1.022667,1.022,1.023333,1.020667,1.017333,1.020667,1.021333,1.021333,1.021333,1.020667,1.022,1.023333,1.024667,1.024,1.02,1.022,2.1333,2.1333,2.0667,2.0667,2.2667,2.2,2.3333,2.0667,1.7333,2.0667,2.1333,2.1333,2.1333,2.0667,2.2,2.3333,2.4667,2.4,2.0,2.2,0.0,0.0,-0.000667,0.0,0.002,-0.000667,0.001333,-0.002667,-0.003333,0.003333,0.000667,0.0,0.0,-0.000667,0.001333,0.001333,0.001333,-0.000667,-0.004,0.002
syn_0001,train,slow,stable,74,75,79,1,1.021333,1.020667,1.020667,1.022667,1.022,1.023333,1.020667,1.017333,1.020667,1.021333,1.021333,1.021333,1.020667,1.022,1.023333,1.024667,1.024,1.02,1.022,1.02,2.1333,2.0667,2.0667,2.2667,2.2,2.3333,2.0667,1.7333,2.0667,2.1333,2.1333,2.1333,2.0667,2.2,2.3333,2.4667,2.4,2.0,2.2,2.0,0.0,-0.000667,0.0,0.002,-0.000667,0.001333,-0.002667,-0.003333,0.003333,0.000667,0.0,0.0,-0.000667,0.001333,0.001333,0.001333,-0.000667,-0.004,0.002,-0.002
syn_0001,train,slow,stable,75,76,80,1,1.020667,1.020667,1.022667,1.022,1.023333,1.020667,1.017333,1.020667,1.021333,1.021333,1.021333,1.020667,1.022,1.023333,1.024667,1.024,1.02,1.022,1.02,1.018667,2.0667,2.0667,2.2667,2.2,2.3333,2.0667,1.7333,2.0667,2.1333,2.1333,2.1333,2.0667,2.2,2.3333,2.4667,2.4,2.0,2.2,2.0,1.8667,0.0,0.0,0.002,-0.000667,0.001333,-0.002667,-0.003333,0.003333,0.000667,0.0,0.0,-0.000667,0.001333,0.001333,0.001333,-0.000667,-0.004,0.002,-0.002,-0.001333
syn_0001,train,slow,stable,76,77,81,1,1.020667,1.022667,1.022,1.023333,1.020667,1.017333,1.020667,1.021333,1.021333,1.021333,1.020667,1.022,1.023333,1.024667,1.024,1.02,1.022,1.02,1.018667,1.021333,2.0667,2.2667,2.2,2.3333,2.0667,1.7333,2.0667,2.1333,2.1333,2.1333,2.0667,2.2,2.3333,2.4667,2.4,2.0,2.2,2.0,1.8667,2.1333,0.0,0.002,-0.000667,0.001333,-0.002667,-0.003333,0.003333,0.000667,0.0,0.0,-0.000667,0.001333,0.001333,0.001333,-0.000667,-0.004,0.002,-0.002,-0.001333,0.002667
syn_0001,train,slow,stable,77,78,82,1,1.022667,1.022,1.023333,1.020667,1.017333,1.020667,1.021333,1.021333,1.021333,1.020667,1.022,1.023333,1.024667,1.024,1.02,1.022,1.02,1.018667,1.021333,1.02,2.2667,2.2,2.3333,2.0667,1.7333,2.0667,2.1333,2.1333,2.1333,2.0667,2.2,2.3333,2.4667,2.4,2.0,2.2,2.0,1.8667,2.1333,2.0,0.0,-0.000667,0.001333,-0.002667,-0.003333,0.003333,0.000667,0.0,0.0,-0.000667,0.001333,0.001333,0.001333,-0.000667,-0.004,0.002,-0.002,-0.001333,0.002667,-0.001333
syn_0001,train,slow,stable,78,79,83,1,1.022,1.023333,1.020667,1.017333,1.020667,1.021333,1.021333,1.021333,1.020667,1.022,1.023333,1.024667,1.024,1.02,1.022,1.02,1.018667,1.021333,1.02,1.02,2.2,2.3333,2.0667,1.7333,2.0667,2.1333,2.1333,2.1333,2.0667,2.2,2.3333,2.4667,2.4,2.0,2.2,2.0,1.8667,2.1333,2.0,2.0,0.0,0.001333,-0.002667,-0.003333,0.003333,0.000667,0.0,0.0,-0.000667,0.001333,0.001333,0.001333,-0.000667,-0.004,0.002,-0.002,-0.001333,0.002667,-0.001333,0.0
syn_0001,train,slow,stable,79,80,84,1,1.023333,1.020667,1.017333,1.020667,1.021333,1.021333,1.021333,1.020667,1.022,1.023333,1.024667,1.024,1.02,1.022,1.02,1.018667,1.021333,1.02,1.02,1.021333,2.3333,2.0667,1.7333,2.0667,2.1333,2.1333,2.1333,2.0667,2.2,2.3333,2.4667,2.4,2.0,2.2,2.0,1.8667,2.1333,2.0,2.0,2.1333,0.0,-0.002667,-0.003333,0.003333,0.000667,0.0,0.0,-0.000667,0.001333,0.001333,0.001333,-0.000667,-0.004,0.002,-0.002,-0.001333,0.002667,-0.001333,0.0,0.001333
syn_0001,train,slow,stable,80,81,85,1,1.020667,1.017333,1.020667,1.021333,1.021333,1.021333,1.020667,1.022,1.023333,1.024667,1.024,1.02,1.022,1.02,1.018667,1.021333,1.02,1.02,1.021333,1.023333,2.0667,1.7333,2.0667,2.1333,2.1333,2.1333,2.0667,2.2,2.3333,2.4667,2.4,2.0,2.2,2.0,1.8667,2.1333,2.0,2.0,2.1333,2.3333,0.0,-0.003333,0.003333,0.000667,0.0,0.0,-0.000667,0.001333,0.001333,0.001333,-0.000667,-0.004,0.002,-0.002,-0.001333,0.002667,-0.001333,0.0,0.001333,0.002
syn_0001,train,slow,stable,81,82,86,1,1.017333,1.020667,1.021333,1.021333,1.021333,1.020667,1.022,1.023333,1.024667,1.024,1.02,1.022,1.02,1.018667,1.021333,1.02,1.02,1.021333,1.023333,1.022667,1.7333,2.0667,2.1333,2.1333,2.1333,2.0667,2.2,2.3333,2.4667,2.4,2.0,2.2,2.0,1.8667,2.1333,2.0,2.0,2.1333,2.3333,2.2667,0.0,0.003333,0.000667,0.0,0.0,-0.000667,0.001333,0.001333,0.001333,-0.000667,-0.004,0.002,-0.002,-0.001333,0.002667,-0.001333,0.0,0.001333,0.002,-0.000667
syn_0001,train,slow,stable,82,83,87,1,1.020667,1.021333,1.021333,1.021333,1.020667,1.022,1.023333,1.024667,1.024,1.02,1.022,1.02,1.018667,1.021333,1.02,1.02,1.021333,1.023333,1.022667,1.020667,2.0667,2.1333,2.1333,2.1333,2.0667,2.2,2.3333,2.4667,2.4,2.0,2.2,2.0,1.8667,2.1333,2.0,2.0,2.1333,2.3333,2.2667,2.0667,0.0,0.000667,0.0,0.0,-0.000667,0.001333,0.001333,0.001333,-0.000667,-0.004,0.002,-0.002,-0.001333,0.002667,-0.001333,0.0,0.001333,0.002,-0.000667,-0.002
syn_0001,train,slow,stable,83,84,88,1,1.021333,1.021333,1.021333,1.020667,1.022,1.023333,1.024667,1.024,1.02,1.022,1.02,1.018667,1.021333,1.02,1.02,1.021333,1.023333,1.022667,1.020667,1.019333,2.1333,2.1333,2.1333,2.0667,2.2,2.3333,2.4667,2.4,2.0,2.2,2.0,1.8667,2.1333,2.0,2.0,2.1333,2.3333,2.2667,2.0667,1.9333,0.0,0.0,0.0,-0.000667,0.001333,0.001333,0.001333,-0.000667,-0.004,0.002,-0.002,-0.001333,0.002667,-0.001333,0.0,0.001333,0.002,-0.000667,-0.002,-0.001333
syn_0001,train,slow,stable,84,85,89,1,1.021333,1.021333,1.020667,1.022,1.023333,1.024667,1.024,1.02,1.022,1.02,1.018667,1.021333,1.02,1.02,1.021333,1.023333,1.022667,1.020667,1.019333,1.021333,2.1333,2.1333,2.0667,2.2,2.3333,2.4667,2.4,2.0,2.2,2.0,1.8667,2.1333,2.0,2.0,2.1333,2.3333,2.2667,2.0667,1.9333,2.1333,0.0,0.0,-0.000667,0.001333,0.001333,0.001333,-0.000667,-0.004,0.002,-0.002,-0.001333,0.002667,-0.001333,0.0,0.001333,0.002,-0.000667,-0.002,-0.001333,0.002
syn_0001,train,slow,stable,85,86,90,1,1.021333,1.020667,1.022,1.023333,1.024667,1.024,1.02,1.022,1.02,1.018667,1.021333,1.02,1.02,1.021333,1.023333,1.022667,1.020667,1.019333,1.021333,1.021333,2.1333,2.0667,2.2,2.3333,2.4667,2.4,2.0,2.2,2.0,1.8667,2.1333,2.0,2.0,2.1333,2.3333,2.2667,2.0667,1.9333,2.1333,2.1333,0.0,-0.000667,0.001333,0.001333,0.001333,-0.000667,-0.004,0.002,-0.002,-0.001333,0.002667,-0.001333,0.0,0.001333,0.002,-0.000667,-0.002,-0.001333,0.002,0.0
syn_0001,train,slow,stable,86,87,91,1,1.020667,1.022,1.023333,1.024667,1.024,1.02,1.022,1.02,1.018667,1.021333,1.02,1.02,1.021333,1.023333,1.022667,1.020667,1.019333,1.021333,1.021333,1.020667,2.0667,2.2,2.3333,2.4667,2.4,2.0,2.2,2.0,1.8667,2.1333,2.0,2.0,2.1333,2.3333,2.2667,2.0667,1.9333,2.1333,2.1333,2.0667,0.0,0.001333,0.001333,0.001333,-0.000667,-0.004,0.002,-0.002,-0.001333,0.002667,-0.001333,0.0,0.001333,0.002,-0.000667,-0.002,-0.001333,0.002,0.0,-0.000667
syn_0001,train,slow,stable,87,88,92,1,1.022,1.023333,1.024667,1.024,1.02,1.022,1.02,1.018667,1.021333,1.02,1.02,1.021333,1.023333,1.022667,1.020667,1.019333,1.021333,1.021333,1.020667,1.020667,2.2,2.3333,2.4667,2.4,2.0,2.2,2.0,1.8667,2.1333,2.0,2.0,2.1333,2.3333,2.2667,2.0667,1.9333,2.1333,2.1333,2.0667,2.0667,0.0,0.001333,0.001333,-0.000667,-0.004,0.002,-0.002,-0.001333,0.002667,-0.001333,0.0,0.001333,0.002,-0.000667,-0.002,-0.001333,0.002,0.0,-0.000667,0.0
syn_0001,train,slow,stable,88,89,93,1,1.023333,1.024667,1.024,1.02,1.022,1.02,1.018667,1.021333,1.02,1.02,1.021333,1.023333,1.022667,1.020667,1.019333,1.021333,1.021333,1.020667,1.020667,1.020667,2.3333,2.4667,2.4,2.0,2.2,2.0,1.8667,2.1333,2.0,2.0,2.1333,2.3333,2.2667,2.0667,1.9333,2.1333,2.1333,2.0667,2.0667,2.0667,0.0,0.001333,-0.000667,-0.004,0.002,-0.002,-0.001333,0.002667,-0.001333,0.0,0.001333,0.002,-0.000667,-0.002,-0.001333,0.002,0.0,-0.000667,0.0,0.0
syn_0001,train,slow,stable,89,90,94,1,1.024667,1.024,1.02,1.022,1.02,1.018667,1.021333,1.02,1.02,1.021333,1.023333,1.022667,1.020667,1.019333,1.021333,1.021333,1.020667,1.020667,1.020667,1.018,2.4667,2.4,2.0,2.2,2.0,1.8667,2.1333,2.0,2.0,2.1333,2.3333,2.2667,2.0667,1.9333,2.1333,2.1333,2.0667,2.0667,2.0667,1.8,0.0,-0.000667,-0.004,0.002,-0.002,-0.001333,0.002667,-0.001333,0.0,0.001333,0.002,-0.000667,-0.002,-0.001333,0.002,0.0,-0.000667,0.0,0.0,-0.002667
syn_0001,train,slow,stable,90,91,95,1,1.024,1.02,1.022,1.02,1.018667,1.021333,1.02,1.02,1.021333,1.023333,1.022667,1.020667,1.019333,1.021333,1.021333,1.020667,1.020667,1.020667,1.018,1.015333,2.4,2.0,2.2,2.0,1.8667,2.1333,2.0,2.0,2.1333,2.3333,2.2667,2.0667,1.9333,2.1333,2.1333,2.0667,2.0667,2.0667,1.8,1.5333,0.0,-0.004,0.002,-0.002,-0.001333,0.002667,-0.001333,0.0,0.001333,0.002,-0.000667,-0.002,-0.001333,0.002,0.0,-0.000667,0.0,0.0,-0.002667,-0.002667
syn_0001,train,slow,stable,91,92,96,1,1.02,1.022,1.02,1.018667,1.021333,1.02,1.02,1.021333,1.023333,1.022667,1.020667,1.019333,1.021333,1.021333,1.020667,1.020667,1.020667,1.018,1.015333,1.017333,2.0,2.2,2.0,1.8667,2.1333,2.0,2.0,2.1333,2.3333,2.2667,2.0667,1.9333,2.1333,2.1333,2.0667,2.0667,2.0667,1.8,1.5333,1.7333,0.0,0.002,-0.002,-0.001333,0.002667,-0.001333,0.0,0.001333,0.002,-0.000667,-0.002,-0.001333,0.002,0.0,-0.000667,0.0,0.0,-0.002667,-0.002667,0.002
syn_0001,train,slow,stable,92,93,97,1,1.022,1.02,1.018667,1.021333,1.02,1.02,1.021333,1.023333,1.022667,1.020667,1.019333,1.021333,1.021333,1.020667,1.020667,1.020667,1.018,1.015333,1.017333,1.017333,2.2,2.0,1.8667,2.1333,2.0,2.0,2.1333,2.3333,2.2667,2.0667,1.9333,2.1333,2.1333,2.0667,2.0667,2.0667,1.8,1.5333,1.7333,1.7333,0.0,-0.002,-0.001333,0.002667,-0.001333,0.0,0.001333,0.002,-0.000667,-0.002,-0.001333,0.002,0.0,-0.000667,0.0,0.0,-0.002667,-0.002667,0.002,0.0
syn_0001,train,slow,stable,93,94,98,1,1.02,1.018667,1.021333,1.02,1.02,1.021333,1.023333,1.022667,1.020667,1.019333,1.021333,1.021333,1.020667,1.020667,1.020667,1.018,1.015333,1.017333,1.017333,1.017333,2.0,1.8667,2.1333,2.0,2.0,2.1333,2.3333,2.2667,2.0667,1.9333,2.1333,2.1333,2.0667,2.0667,2.0667,1.8,1.5333,1.7333,1.7333,1.7333,0.0,-0.001333,0.002667,-0.001333,0.0,0.001333,0.002,-0.000667,-0.002,-0.001333,0.002,0.0,-0.000667,0.0,0.0,-0.002667,-0.002667,0.002,0.0,0.0
syn_0001,train,slow,stable,94,95,99,1,1.018667,1.021333,1.02,1.02,1.021333,1.023333,1.022667,1.020667,1.019333,1.021333,1.021333,1.020667,1.020667,1.020667,1.018,1.015333,1.017333,1.017333,1.017333,1.018667,1.8667,2.1333,2.0,2.0,2.1333,2.3333,2.2667,2.0667,1.9333,2.1333,2.1333,2.0667,2.0667,2.0667,1.8,1.5333,1.7333,1.7333,1.7333,1.8667,0.0,0.002667,-0.001333,0.0,0.001333,0.002,-0.000667,-0.002,-0.001333,0.002,0.0,-0.000667,0.0,0.0,-0.002667,-0.002667,0.002,0.0,0.0,0.001333
syn_0001,train,slow,stable,95,96,100,1,1.021333,1.02,1.02,1.021333,1.023333,1.022667,1.020667,1.019333,1.021333,1.021333,1.020667,1.020667,1.020667,1.018,1.015333,1.017333,1.017333,1.017333,1.018667,1.02,2.1333,2.0,2.0,2.1333,2.3333,2.2667,2.0667,1.9333,2.1333,2.1333,2.0667,2.0667,2.0667,1.8,1.5333,1.7333,1.7333,1.7333,1.8667,2.0,0.0,-0.001333,0.0,0.001333,0.002,-0.000667,-0.002,-0.001333,0.002,0.0,-0.000667,0.0,0.0,-0.002667,-0.002667,0.002,0.0,0.0,0.001333,0.001333
syn_0001,train,slow,stable,96,97,101,1,1.02,1.02,1.021333,1.023333,1.022667,1.020667,1.019333,1.021333,1.021333,1.020667,1.020667,1.020667,1.018,1.015333,1.017333,1.017333,1.017333,1.018667,1.02,1.018667,2.0,2.0,2.1333,2.3333,2.2667,2.0667,1.9333,2.1333,2.1333,2.0667,2.0667,2.0667,1.8,1.5333,1.7333,1.7333,1.7333,1.8667,2.0,1.8667,0.0,0.0,0.001333,0.002,-0.000667,-0.002,-0.001333,0.002,0.0,-0.000667,0.0,0.0,-0.002667,-0.002667,0.002,0.0,0.0,0.001333,0.001333,-0.001333
syn_0001,train,slow,stable,97,98,102,1,1.02,1.021333,1.023333,1.022667,1.020667,1.019333,1.021333,1.021333,1.020667,1.020667,1.020667,1.018,1.015333,1.017333,1.017333,1.017333,1.018667,1.02,1.018667,1.016667,2.0,2.1333,2.3333,2.2667,2.0667,1.9333,2.1333,2.1333,2.0667,2.0667,2.0667,1.8,1.5333,1.7333,1.7333,1.7333,1.8667,2.0,1.8667,1.6667,0.0,0.001333,0.002,-0.000667,-0.002,-0.001333,0.002,0.0,-0.000667,0.0,0.0,-0.002667,-0.002667,0.002,0.0,0.0,0.001333,0.001333,-0.001333,-0.002
syn_0001,train,slow,stable,98,99,103,1,1.021333,1.023333,1.022667,1.020667,1.019333,1.021333,1.021333,1.020667,1.020667,1.020667,1.018,1.015333,1.017333,1.017333,1.017333,1.018667,1.02,1.018667,1.016667,1.021333,2.1333,2.3333,2.2667,2.0667,1.9333,2.1333,2.1333,2.0667,2.0667,2.0667,1.8,1.5333,1.7333,1.7333,1.7333,1.8667,2.0,1.8667,1.6667,2.1333,0.0,0.002,-0.000667,-0.002,-0.001333,0.002,0.0,-0.000667,0.0,0.0,-0.002667,-0.002667,0.002,0.0,0.0,0.001333,0.001333,-0.001333,-0.002,0.004667
syn_0001,train,slow,stable,99,100,104,1,1.023333,1.022667,1.020667,1.019333,1.021333,1.021333,1.020667,1.020667,1.020667,1.018,1.015333,1.017333,1.017333,1.017333,1.018667,1.02,1.018667,1.016667,1.021333,1.02,2.3333,2.2667,2.0667,1.9333,2.1333,2.1333,2.0667,2.0667,2.0667,1.8,1.5333,1.7333,1.7333,1.7333,1.8667,2.0,1.8667,1.6667,2.1333,2.0,0.0,-0.000667,-0.002,-0.001333,0.002,0.0,-0.000667,0.0,0.0,-0.002667,-0.002667,0.002,0.0,0.0,0.001333,0.001333,-0.001333,-0.002,0.004667,-0.001333
syn_0001,train,slow,stable,100,101,105,1,1.022667,1.020667,1.019333,1.021333,1.021333,1.020667,1.020667,1.020667,1.018,1.015333,1.017333,1.017333,1.017333,1.018667,1.02,1.018667,1.016667,1.021333,1.02,1.024,2.2667,2.0667,1.9333,2.1333,2.1333,2.0667,2.0667,2.0667,1.8,1.5333,1.7333,1.7333,1.7333,1.8667,2.0,1.8667,1.6667,2.1333,2.0,2.4,0.0,-0.002,-0.001333,0.002,0.0,-0.000667,0.0,0.0,-0.002667,-0.002667,0.002,0.0,0.0,0.001333,0.001333,-0.001333,-0.002,0.004667,-0.001333,0.004
syn_0001,train,slow,stable,101,102,106,1,1.020667,1.019333,1.021333,1.021333,1.020667,1.020667,1.020667,1.018,1.015333,1.017333,1.017333,1.017333,1.018667,1.02,1.018667,1.016667,1.021333,1.02,1.024,1.022667,2.0667,1.9333,2.1333,2.1333,2.0667,2.0667,2.0667,1.8,1.5333,1.7333,1.7333,1.7333,1.8667,2.0,1.8667,1.6667,2.1333,2.0,2.4,2.2667,0.0,-0.001333,0.002,0.0,-0.000667,0.0,0.0,-0.002667,-0.002667,0.002,0.0,0.0,0.001333,0.001333,-0.001333,-0.002,0.004667,-0.001333,0.004,-0.001333
syn_0001,train,slow,stable,102,103,107,1,1.019333,1.021333,1.021333,1.020667,1.020667,1.020667,1.018,1.015333,1.017333,1.017333,1.017333,1.018667,1.02,1.018667,1.016667,1.021333,1.02,1.024,1.022667,1.025333,1.9333,2.1333,2.1333,2.0667,2.0667,2.0667,1.8,1.5333,1.7333,1.7333,1.7333,1.8667,2.0,1.8667,1.6667,2.1333,2.0,2.4,2.2667,2.5333,0.0,0.002,0.0,-0.000667,0.0,0.0,-0.002667,-0.002667,0.002,0.0,0.0,0.001333,0.001333,-0.001333,-0.002,0.004667,-0.001333,0.004,-0.001333,0.002667
